,presicion,recall,f1
tau:1.00-gamma:0.40-C:0.30-bound:0.01,0.29558372351126777,1.0,0.4554934256757204
tau:1.00-gamma:0.40-C:0.50-bound:0.50,0.664191051914837,0.5496588969129015,0.594808718492929
tau:1.00-gamma:0.40-C:0.50-bound:0.30,0.5752568791361894,0.7296469104249425,0.6406350621806614
tau:1.00-gamma:0.40-C:0.50-bound:0.10,0.4675532250967665,0.9202931571352625,0.6184337550060169
tau:1.00-gamma:0.40-C:0.50-bound:0.05,0.4034077928229929,0.960564289511658,0.567927286226244
tau:1.00-gamma:0.40-C:0.50-bound:0.03,0.3685524503776429,0.9912280701754387,0.5368228363887471
tau:1.00-gamma:0.40-C:0.50-bound:0.01,0.3019578605822044,1.0,0.46308123230532244
tau:1.00-gamma:0.40-C:0.70-bound:0.50,0.6598181301506109,0.5644810313002533,0.602466888171559
tau:1.00-gamma:0.40-C:0.70-bound:0.30,0.5868494162009904,0.7451591759372079,0.653859442898104
tau:1.00-gamma:0.40-C:0.70-bound:0.10,0.48797177090691274,0.9202931571352625,0.6357380552052683
tau:1.00-gamma:0.40-C:0.70-bound:0.05,0.4320416109706294,0.9529885319359003,0.5939540419316547
tau:1.00-gamma:0.40-C:0.70-bound:0.03,0.38882542209251497,0.9912280701754387,0.5581966318267688
tau:1.00-gamma:0.40-C:0.70-bound:0.01,0.3077592945240004,0.9912280701754387,0.4689940898842784
tau:1.00-gamma:0.40-C:0.80-bound:0.50,0.6621345029239766,0.5891259769978305,0.6163478691020386
tau:1.00-gamma:0.40-C:0.80-bound:0.30,0.5879484500174156,0.7375834183614504,0.6509249172531252
tau:1.00-gamma:0.40-C:0.80-bound:0.10,0.48797177090691274,0.9202931571352625,0.6357380552052683
tau:1.00-gamma:0.40-C:0.80-bound:0.05,0.43933382156439515,0.9529885319359003,0.6008433304201769
tau:1.00-gamma:0.40-C:0.80-bound:0.03,0.3957750898707307,0.9912280701754387,0.565097430832831
tau:1.00-gamma:0.40-C:0.80-bound:0.01,0.31485418985418984,0.9912280701754387,0.477135768925013
tau:1.00-gamma:0.40-C:1.00-bound:0.50,0.6566435269760077,0.557234654488659,0.5963239830516719
tau:1.00-gamma:0.40-C:1.00-bound:0.30,0.6044652186893567,0.7288114885368889,0.6562287646379681
tau:1.00-gamma:0.40-C:1.00-bound:0.10,0.48958780352124376,0.9047808916229969,0.6334797206089579
tau:1.00-gamma:0.40-C:1.00-bound:0.05,0.4508749177541302,0.960564289511658,0.6129091444236926
tau:1.00-gamma:0.40-C:1.00-bound:0.03,0.40939271762255974,0.9912280701754387,0.5786718551343182
tau:1.00-gamma:0.40-C:1.00-bound:0.01,0.315216214531283,0.9912280701754387,0.47767907997367537
tau:1.00-gamma:0.40-C:2.00-bound:0.50,0.6869658119658121,0.5423811505047202,0.600753449009263
tau:1.00-gamma:0.40-C:2.00-bound:0.30,0.633762153314877,0.7052174243249758,0.6608874026575889
tau:1.00-gamma:0.40-C:2.00-bound:0.10,0.5175739261105116,0.8907941791236985,0.653246025560277
tau:1.00-gamma:0.40-C:2.00-bound:0.05,0.46040568730786124,0.944185232514752,0.6168890518319843
tau:1.00-gamma:0.40-C:2.00-bound:0.03,0.42978569632981395,0.983652312599681,0.5970183497628992
tau:1.00-gamma:0.40-C:2.00-bound:0.01,0.325160243014645,0.9912280701754387,0.4890139090732972
tau:1.00-gamma:0.50-C:0.30-bound:0.50,0.6594487070190395,0.5325897087910817,0.582799662211427
tau:1.00-gamma:0.50-C:0.30-bound:0.30,0.5485051655070631,0.7296469104249425,0.6232334107507649
tau:1.00-gamma:0.50-C:0.30-bound:0.10,0.4611806780615135,0.92786891471102,0.6145896444445774
tau:1.00-gamma:0.50-C:0.30-bound:0.05,0.3835415948249008,0.9760765550239233,0.5503360614661984
tau:1.00-gamma:0.50-C:0.30-bound:0.03,0.35526631589479196,0.9912280701754387,0.5225439906488208
tau:1.00-gamma:0.50-C:0.30-bound:0.01,0.30250468405457664,1.0,0.46372012653327
tau:1.00-gamma:0.50-C:0.50-bound:0.50,0.6747290220436,0.5724175392367612,0.6122919524281879
tau:1.00-gamma:0.50-C:0.50-bound:0.30,0.5889132706374086,0.7611774825733636,0.6610085382046594
tau:1.00-gamma:0.50-C:0.50-bound:0.10,0.4757017852948086,0.9202931571352625,0.6252878767150726
tau:1.00-gamma:0.50-C:0.50-bound:0.05,0.42010776634157737,0.9681400470874154,0.585622865464472
tau:1.00-gamma:0.50-C:0.50-bound:0.03,0.38273441302218764,0.9912280701754387,0.551914094762196
tau:1.00-gamma:0.50-C:0.50-bound:0.01,0.3076504755025882,1.0,0.4698033029024868
tau:1.00-gamma:0.50-C:0.70-bound:0.50,0.6512208216619982,0.5644810313002533,0.5962595752629347
tau:1.00-gamma:0.50-C:0.70-bound:0.30,0.5950705222022689,0.7611774825733635,0.6647273757988045
tau:1.00-gamma:0.50-C:0.70-bound:0.10,0.48615553159067354,0.9202931571352625,0.6342397298042459
tau:1.00-gamma:0.50-C:0.70-bound:0.05,0.4512571512827559,0.9681400470874154,0.6148052444655593
tau:1.00-gamma:0.50-C:0.70-bound:0.03,0.3981541409048857,0.9912280701754387,0.5675535847498832
tau:1.00-gamma:0.50-C:0.70-bound:0.01,0.3154095397246082,0.9912280701754387,0.47783703119710275
tau:1.00-gamma:0.50-C:0.80-bound:0.50,0.6702394419306184,0.5720567888760109,0.6090559409509774
tau:1.00-gamma:0.50-C:0.80-bound:0.30,0.5989433854501321,0.7539311057617692,0.6637996199797443
tau:1.00-gamma:0.50-C:0.80-bound:0.10,0.48770750029380494,0.9123566491987546,0.6337639876062007
tau:1.00-gamma:0.50-C:0.80-bound:0.05,0.4529563238595881,0.9681400470874154,0.6163478333320919
tau:1.00-gamma:0.50-C:0.80-bound:0.03,0.4074555525775038,0.9832915622389305,0.5754367229015116
tau:1.00-gamma:0.50-C:0.80-bound:0.01,0.31669758254265296,0.9912280701754387,0.4793925680246398
tau:1.00-gamma:0.50-C:1.00-bound:0.50,0.66812591536057,0.5648104120644166,0.6044305940499597
tau:1.00-gamma:0.50-C:1.00-bound:0.30,0.6234819993996857,0.7300076607856929,0.6665396581048898
tau:1.00-gamma:0.50-C:1.00-bound:0.10,0.4912350903429492,0.8972051340472392,0.6330661556792639
tau:1.00-gamma:0.50-C:1.00-bound:0.05,0.45248069625630083,0.9593681172628541,0.6139371445565521
tau:1.00-gamma:0.50-C:1.00-bound:0.03,0.4185750250399285,0.9912280701754387,0.5879000946317173
tau:1.00-gamma:0.50-C:1.00-bound:0.01,0.3217965333001834,0.9912280701754387,0.4852150537634408
tau:1.00-gamma:0.50-C:2.00-bound:0.50,0.6871912401324166,0.5651397928285801,0.6140295389332616
tau:1.00-gamma:0.50-C:2.00-bound:0.30,0.6339193549338477,0.6896737892161232,0.6548837173136569
tau:1.00-gamma:0.50-C:2.00-bound:0.10,0.531919006919007,0.8820222492991371,0.6622632310833202
tau:1.00-gamma:0.50-C:2.00-bound:0.05,0.4646042548408433,0.9366094749389945,0.6187012987012986
tau:1.00-gamma:0.50-C:2.00-bound:0.03,0.42737361611311186,0.9757158046631731,0.5934333550771907
tau:1.00-gamma:0.50-C:2.00-bound:0.01,0.3310036607838734,1.0,0.49656413856001347
tau:1.00-gamma:1.00-C:0.30-bound:0.50,0.6476587301587302,0.5489687657879877,0.5853503406694895
tau:1.00-gamma:1.00-C:0.30-bound:0.30,0.5965216682958618,0.7839361248972233,0.671041855168048
tau:1.00-gamma:1.00-C:0.30-bound:0.10,0.4673082963834508,0.92786891471102,0.6199059423040294
tau:1.00-gamma:1.00-C:0.30-bound:0.05,0.4121116138763197,0.9681400470874154,0.5773954368604411
tau:1.00-gamma:1.00-C:0.30-bound:0.03,0.37740031499401816,1.0,0.5474950540898543
tau:1.00-gamma:1.00-C:0.30-bound:0.01,0.31045405241816587,1.0,0.47317292444680037
tau:1.00-gamma:1.00-C:0.50-bound:0.50,0.6444845329436123,0.5553483511149414,0.5904049509872579
tau:1.00-gamma:1.00-C:0.50-bound:0.30,0.607730795774274,0.7820498215235058,0.6791321317799149
tau:1.00-gamma:1.00-C:0.50-bound:0.10,0.49094415575369094,0.9115212273107011,0.635889149112593
tau:1.00-gamma:1.00-C:0.50-bound:0.05,0.4467558841650292,0.960564289511658,0.6091696085068081
tau:1.00-gamma:1.00-C:0.50-bound:0.03,0.4099126037019119,0.9920634920634921,0.5792383129352934
tau:1.00-gamma:1.00-C:0.50-bound:0.01,0.32679029376851926,1.0,0.4918100593641757
tau:1.00-gamma:1.00-C:0.70-bound:0.50,0.677637901314372,0.5565445233637454,0.5987398767476527
tau:1.00-gamma:1.00-C:0.70-bound:0.30,0.62984566551777,0.7293175296607791,0.6692981454881014
tau:1.00-gamma:1.00-C:0.70-bound:0.10,0.4986629034037294,0.8884332042226779,0.6375700158170446
tau:1.00-gamma:1.00-C:0.70-bound:0.05,0.45932949925688327,0.9593681172628541,0.6202258366139994
tau:1.00-gamma:1.00-C:0.70-bound:0.03,0.4212697614658399,0.9832915622389305,0.5887087977525339
tau:1.00-gamma:1.00-C:0.70-bound:0.01,0.33035779107854396,1.0,0.49613550569732223
tau:1.00-gamma:1.00-C:0.80-bound:0.50,0.6843045679810387,0.5637909001753395,0.6056843211920971
tau:1.00-gamma:1.00-C:0.80-bound:0.30,0.6507335257335257,0.7301529515488325,0.6819637374050654
tau:1.00-gamma:1.00-C:0.80-bound:0.10,0.5025419658514697,0.8796612743981164,0.638492560075569
tau:1.00-gamma:1.00-C:0.80-bound:0.05,0.4626142955123624,0.9593681172628541,0.6233045237908238
tau:1.00-gamma:1.00-C:0.80-bound:0.03,0.42751704762909243,0.9832915622389305,0.5946607772671219
tau:1.00-gamma:1.00-C:0.80-bound:0.01,0.32936490319975315,1.0,0.4948203534404733
tau:1.00-gamma:1.00-C:1.00-bound:0.50,0.6920274007038714,0.5789424153268546,0.6195036026584374
tau:1.00-gamma:1.00-C:1.00-bound:0.30,0.6453241690083795,0.7134445137877631,0.6713487569960345
tau:1.00-gamma:1.00-C:1.00-bound:0.10,0.518088922255589,0.8637882585251005,0.6464489256093454
tau:1.00-gamma:1.00-C:1.00-bound:0.05,0.47087786407063165,0.9593681172628541,0.6309561911044135
tau:1.00-gamma:1.00-C:1.00-bound:0.03,0.4315112378977925,0.9832915622389305,0.5986261702015128
tau:1.00-gamma:1.00-C:1.00-bound:0.01,0.32734754748054634,1.0,0.4923957288042844
tau:1.00-gamma:1.00-C:2.00-bound:0.50,0.7198115609880316,0.5971450365043042,0.6479602667683163
tau:1.00-gamma:1.00-C:2.00-bound:0.30,0.6808259578091768,0.7053313454915285,0.6860394977701673
tau:1.00-gamma:1.00-C:2.00-bound:0.10,0.5529259029259029,0.8887625849868414,0.6797029651013675
tau:1.00-gamma:1.00-C:2.00-bound:0.05,0.483926497744567,0.9514316093263462,0.6401679904783314
tau:1.00-gamma:1.00-C:2.00-bound:0.03,0.42093678666435136,0.9757158046631731,0.5872498753268124
tau:1.00-gamma:1.00-C:2.00-bound:0.01,0.3156602910027568,1.0,0.4791047799357789
tau:1.20-gamma:0.01-C:0.30-bound:0.50,0.5502745061955588,0.4392874478686835,0.47219965935323677
tau:1.20-gamma:0.01-C:0.30-bound:0.30,0.4565577117085738,0.6949199414874472,0.5491945599788738
tau:1.20-gamma:0.01-C:0.30-bound:0.10,0.3431279457195893,0.8632822174012106,0.4898288290105757
tau:1.20-gamma:0.01-C:0.30-bound:0.05,0.30762298661085974,0.9187362345257082,0.4597803800431151
tau:1.20-gamma:0.01-C:0.30-bound:0.03,0.27813119171582096,0.9342485000379738,0.42720102167867774
tau:1.20-gamma:0.01-C:0.30-bound:0.01,0.21723320326268578,0.9661084529505581,0.35340107971852963
tau:1.20-gamma:0.01-C:0.50-bound:0.50,0.6069832944832945,0.4806408313273301,0.5215796102451297
tau:1.20-gamma:0.01-C:0.50-bound:0.30,0.47639740735692765,0.6575158251359624,0.5489781097624234
tau:1.20-gamma:0.01-C:0.50-bound:0.10,0.3551395715518912,0.8720541472257719,0.5034520675076978
tau:1.20-gamma:0.01-C:0.50-bound:0.05,0.31124610062225816,0.9418242576137313,0.4672144684522779
tau:1.20-gamma:0.01-C:0.50-bound:0.03,0.27508287924508107,0.9573365231259968,0.42654784053016476
tau:1.20-gamma:0.01-C:0.50-bound:0.01,0.21679467393842267,0.9912280701754387,0.3548665041981491
tau:1.20-gamma:0.01-C:0.70-bound:0.50,0.6210771684455895,0.48133096245224394,0.5296919543870764
tau:1.20-gamma:0.01-C:0.70-bound:0.30,0.52283967350381,0.6491046456721513,0.5735654517747205
tau:1.20-gamma:0.01-C:0.70-bound:0.10,0.3650271000338386,0.8799906551622799,0.5149654501073003
tau:1.20-gamma:0.01-C:0.70-bound:0.05,0.3153828274350298,0.9421850079744818,0.47184459259260003
tau:1.20-gamma:0.01-C:0.70-bound:0.03,0.28443180915109684,0.9573365231259968,0.4377951369709206
tau:1.20-gamma:0.01-C:0.70-bound:0.01,0.22889172365017996,1.0,0.37169557114091717
tau:1.20-gamma:0.01-C:0.80-bound:0.50,0.6169979143663354,0.48133096245224394,0.5292235607735215
tau:1.20-gamma:0.01-C:0.80-bound:0.30,0.5276770357265713,0.6415288880963937,0.5723024636682659
tau:1.20-gamma:0.01-C:0.80-bound:0.10,0.368122619577022,0.8875664127380375,0.5193156341461426
tau:1.20-gamma:0.01-C:0.80-bound:0.05,0.31584540771019637,0.9421850079744818,0.4722128694684564
tau:1.20-gamma:0.01-C:0.80-bound:0.03,0.29492762395664074,0.9748803827751195,0.45205893904432015
tau:1.20-gamma:0.01-C:0.80-bound:0.01,0.23451037308795933,1.0,0.37913591330526447
tau:1.20-gamma:0.01-C:1.00-bound:0.50,0.6333732057416268,0.47375520487648637,0.5283693428900462
tau:1.20-gamma:0.01-C:1.00-bound:0.30,0.5228128991060026,0.6248204503353245,0.5645856168554378
tau:1.20-gamma:0.01-C:1.00-bound:0.10,0.3703906190504836,0.9030786782503029,0.5240000875143822
tau:1.20-gamma:0.01-C:1.00-bound:0.05,0.3176402009991149,0.9585326953748007,0.4764430982106562
tau:1.20-gamma:0.01-C:1.00-bound:0.03,0.30065663843970586,0.983652312599681,0.45991375451083955
tau:1.20-gamma:0.01-C:1.00-bound:0.01,0.24055099288058693,1.0,0.3870358743595521
tau:1.20-gamma:0.01-C:2.00-bound:0.50,0.6535204991087344,0.47495137712529023,0.5375641285456392
tau:1.20-gamma:0.01-C:2.00-bound:0.30,0.5710413311862588,0.6260166225841283,0.5921484661517884
tau:1.20-gamma:0.01-C:2.00-bound:0.10,0.3956762080169092,0.9094896331738438,0.5499466122334914
tau:1.20-gamma:0.01-C:2.00-bound:0.05,0.3338889822775109,0.9760765550239233,0.497193112985872
tau:1.20-gamma:0.01-C:2.00-bound:0.03,0.31104036682650466,0.9924242424242425,0.47289847363995546
tau:1.20-gamma:0.01-C:2.00-bound:0.01,0.2557789039039039,1.0,0.4064810390550971
tau:1.20-gamma:0.05-C:0.30-bound:0.50,0.6528066708272658,0.4825271347010478,0.5412569127262282
tau:1.20-gamma:0.05-C:0.30-bound:0.30,0.5443741158327414,0.6411681377356434,0.5855363265542092
tau:1.20-gamma:0.05-C:0.30-bound:0.10,0.3826839826839827,0.9182615629984051,0.5392412661050061
tau:1.20-gamma:0.05-C:0.30-bound:0.05,0.32445990918378076,0.967304625199362,0.48536301008508675
tau:1.20-gamma:0.05-C:0.30-bound:0.03,0.30644260878047075,0.9924242424242425,0.4676082366813614
tau:1.20-gamma:0.05-C:0.30-bound:0.01,0.2510975842825764,1.0,0.4005077248293969
tau:1.20-gamma:0.05-C:0.50-bound:0.50,0.6679088884971239,0.484052687714015,0.5523047214223685
tau:1.20-gamma:0.05-C:0.50-bound:0.30,0.5758032359481635,0.6335923801598858,0.5999838813668601
tau:1.20-gamma:0.05-C:0.50-bound:0.10,0.39238673433269877,0.9094896331738438,0.5469730766997418
tau:1.20-gamma:0.05-C:0.50-bound:0.05,0.33942344541929675,0.9848484848484849,0.504363220608176
tau:1.20-gamma:0.05-C:0.50-bound:0.03,0.31251277857288895,0.9924242424242425,0.47459862455487706
tau:1.20-gamma:0.05-C:0.50-bound:0.01,0.26137469668058366,1.0,0.4135742325820957
tau:1.20-gamma:0.05-C:0.70-bound:0.50,0.6617761323643677,0.484052687714015,0.5494427685604156
tau:1.20-gamma:0.05-C:0.70-bound:0.30,0.5680073500248938,0.6184094954117837,0.5880821601599773
tau:1.20-gamma:0.05-C:0.70-bound:0.10,0.4037944308777642,0.9182615629984051,0.5598741018364084
tau:1.20-gamma:0.05-C:0.70-bound:0.05,0.3507092691006625,0.9848484848484849,0.516747752533501
tau:1.20-gamma:0.05-C:0.70-bound:0.03,0.31546722056694915,0.9924242424242425,0.47811200047219127
tau:1.20-gamma:0.05-C:0.70-bound:0.01,0.26406328760148395,1.0,0.4169483799130212
tau:1.20-gamma:0.05-C:0.80-bound:0.50,0.653118123706359,0.49282461753857637,0.5524827841004313
tau:1.20-gamma:0.05-C:0.80-bound:0.30,0.5668111777760899,0.6187702457725341,0.5877040168436604
tau:1.20-gamma:0.05-C:0.80-bound:0.10,0.40534584931748047,0.9182615629984051,0.5613660029446779
tau:1.20-gamma:0.05-C:0.80-bound:0.05,0.35175662793490664,0.9848484848484849,0.5178473891753063
tau:1.20-gamma:0.05-C:0.80-bound:0.03,0.318688945867643,0.9924242424242425,0.4817620189837748
tau:1.20-gamma:0.05-C:0.80-bound:0.01,0.2677145956919349,1.0,0.42162752903920336
tau:1.20-gamma:0.05-C:1.00-bound:0.50,0.6424096736596737,0.4852488599628188,0.5428246095834633
tau:1.20-gamma:0.05-C:1.00-bound:0.30,0.5690593021506513,0.6180801146476204,0.5884127566789285
tau:1.20-gamma:0.05-C:1.00-bound:0.10,0.41081256551532874,0.919457735247209,0.5662946732802431
tau:1.20-gamma:0.05-C:1.00-bound:0.05,0.35883935949858875,0.9848484848484849,0.5255418268490164
tau:1.20-gamma:0.05-C:1.00-bound:0.03,0.3215924775707384,0.9924242424242425,0.485146607108455
tau:1.20-gamma:0.05-C:1.00-bound:0.01,0.2697109254477864,1.0,0.4240116586594605
tau:1.20-gamma:0.05-C:2.00-bound:0.50,0.6682262182262182,0.5334565002757222,0.5872269328151681
tau:1.20-gamma:0.05-C:2.00-bound:0.30,0.5998631636562671,0.6431997318725008,0.6151034009483702
tau:1.20-gamma:0.05-C:2.00-bound:0.10,0.454287056612638,0.9202931571352625,0.6069527620651272
tau:1.20-gamma:0.05-C:2.00-bound:0.05,0.378345666818867,0.9760765550239233,0.5446837105546115
tau:1.20-gamma:0.05-C:2.00-bound:0.03,0.34915685476976305,1.0,0.5169417925667373
tau:1.20-gamma:0.05-C:2.00-bound:0.01,0.2823662767170659,1.0,0.43946497125194023
tau:1.20-gamma:0.10-C:0.30-bound:0.50,0.6657443863326217,0.49282461753857637,0.5556393497569969
tau:1.20-gamma:0.10-C:0.30-bound:0.30,0.5688556815868159,0.6335923801598858,0.5957163094358217
tau:1.20-gamma:0.10-C:0.30-bound:0.10,0.39217365967365964,0.9094896331738438,0.5469438023746928
tau:1.20-gamma:0.10-C:0.30-bound:0.05,0.3419417870753671,0.9848484848484849,0.5072564884052438
tau:1.20-gamma:0.10-C:0.30-bound:0.03,0.3145262191663889,0.9924242424242425,0.47704273078459053
tau:1.20-gamma:0.10-C:0.30-bound:0.01,0.26667636047421867,1.0,0.4202749857231814
tau:1.20-gamma:0.10-C:0.50-bound:0.50,0.6573916279798633,0.5004003751143339,0.5597656972656974
tau:1.20-gamma:0.10-C:0.50-bound:0.30,0.5601773794756251,0.6180801146476204,0.5834098126676475
tau:1.20-gamma:0.10-C:0.50-bound:0.10,0.40667106065344677,0.9270334928229665,0.5639398394353109
tau:1.20-gamma:0.10-C:0.50-bound:0.05,0.3573650030079019,0.9848484848484849,0.5238152528673934
tau:1.20-gamma:0.10-C:0.50-bound:0.03,0.3207511980093119,0.9924242424242425,0.4842222213979149
tau:1.20-gamma:0.10-C:0.50-bound:0.01,0.2738422577140294,1.0,0.4291412121581348
tau:1.20-gamma:0.10-C:0.70-bound:0.50,0.6615793928293929,0.5258807426999647,0.5795350303864236
tau:1.20-gamma:0.10-C:0.70-bound:0.30,0.5727513227513228,0.6268520444721818,0.5936212382327192
tau:1.20-gamma:0.10-C:0.70-bound:0.10,0.42181878239565807,0.9115212273107011,0.5752758947597448
tau:1.20-gamma:0.10-C:0.70-bound:0.05,0.3685822222082227,0.9848484848484849,0.5359291851938911
tau:1.20-gamma:0.10-C:0.70-bound:0.03,0.33499816932652754,1.0,0.5013174597305924
tau:1.20-gamma:0.10-C:0.70-bound:0.01,0.2786280053341143,1.0,0.43478754296977234
tau:1.20-gamma:0.10-C:0.80-bound:0.50,0.6615793928293929,0.5258807426999647,0.5795350303864236
tau:1.20-gamma:0.10-C:0.80-bound:0.30,0.5998631636562671,0.6431997318725008,0.6151034009483702
tau:1.20-gamma:0.10-C:0.80-bound:0.10,0.42866347626686974,0.9202931571352625,0.5836076916642235
tau:1.20-gamma:0.10-C:0.80-bound:0.05,0.36949573006590547,0.9760765550239233,0.535680056410508
tau:1.20-gamma:0.10-C:0.80-bound:0.03,0.3436895042237628,1.0,0.5108430190896354
tau:1.20-gamma:0.10-C:0.80-bound:0.01,0.2815890984399445,1.0,0.4384164828548083
tau:1.20-gamma:0.10-C:1.00-bound:0.50,0.6682262182262182,0.5334565002757222,0.5872269328151681
tau:1.20-gamma:0.10-C:1.00-bound:0.30,0.5822417485977684,0.6587119973847663,0.6130835674244717
tau:1.20-gamma:0.10-C:1.00-bound:0.10,0.45257381507381506,0.9202931571352625,0.6052655292432779
tau:1.20-gamma:0.10-C:1.00-bound:0.05,0.3771447478547902,0.9760765550239233,0.5434706303858351
tau:1.20-gamma:0.10-C:1.00-bound:0.03,0.34752219277434615,0.9912280701754387,0.5139775546627404
tau:1.20-gamma:0.10-C:1.00-bound:0.01,0.2837657453040344,1.0,0.44113244264623974
tau:1.20-gamma:0.10-C:2.00-bound:0.50,0.680345471521942,0.5253433319794876,0.5867861152744874
tau:1.20-gamma:0.10-C:2.00-bound:0.30,0.6030323718495761,0.6897051588127102,0.6398890886167596
tau:1.20-gamma:0.10-C:2.00-bound:0.10,0.4847389045063464,0.913046780323668,0.6315825762839814
tau:1.20-gamma:0.10-C:2.00-bound:0.05,0.4104381790744673,0.9609250398724084,0.5748658046827329
tau:1.20-gamma:0.10-C:2.00-bound:0.03,0.3727682347756239,0.9912280701754387,0.5413085704596529
tau:1.20-gamma:0.10-C:2.00-bound:0.01,0.29665571410358665,0.9912280701754387,0.4558137655549373
tau:1.20-gamma:0.15-C:0.30-bound:0.50,0.6622756328638681,0.5171088128754032,0.5735431779549427
tau:1.20-gamma:0.15-C:0.30-bound:0.30,0.5521688560481665,0.6260166225841283,0.5827686202686203
tau:1.20-gamma:0.15-C:0.30-bound:0.10,0.4083405383650482,0.934609250398724,0.5672846093225853
tau:1.20-gamma:0.15-C:0.30-bound:0.05,0.3510219262147902,0.9848484848484849,0.5170419349854254
tau:1.20-gamma:0.15-C:0.30-bound:0.03,0.32117032533320583,0.9924242424242425,0.4845388656777178
tau:1.20-gamma:0.15-C:0.30-bound:0.01,0.27729084577579793,1.0,0.4333860882227026
tau:1.20-gamma:0.15-C:0.50-bound:0.50,0.6582463288345641,0.5334565002757222,0.5838762000526706
tau:1.20-gamma:0.15-C:0.50-bound:0.30,0.5722883597883598,0.6499400675602048,0.6051291747406558
tau:1.20-gamma:0.15-C:0.50-bound:0.10,0.42712169396653055,0.9202931571352625,0.5821444197883091
tau:1.20-gamma:0.15-C:0.50-bound:0.05,0.36772042967976354,0.9760765550239233,0.5337350635260852
tau:1.20-gamma:0.15-C:0.50-bound:0.03,0.3375917392046424,1.0,0.504236660473372
tau:1.20-gamma:0.15-C:0.50-bound:0.01,0.28158480470797237,1.0,0.4385695703565393
tau:1.20-gamma:0.15-C:0.70-bound:0.50,0.6715277777777778,0.5246845704511608,0.5823675420424647
tau:1.20-gamma:0.15-C:0.70-bound:0.30,0.5922101449275362,0.689375778048547,0.6328551472168493
tau:1.20-gamma:0.15-C:0.70-bound:0.10,0.45175585284280934,0.9202931571352625,0.6048329942628939
tau:1.20-gamma:0.15-C:0.70-bound:0.05,0.3793415105004692,0.9760765550239233,0.5457573727879343
tau:1.20-gamma:0.15-C:0.70-bound:0.03,0.34826624039339377,0.9912280701754387,0.5148591297435513
tau:1.20-gamma:0.15-C:0.70-bound:0.01,0.2846699749249529,1.0,0.44216760903086944
tau:1.20-gamma:0.15-C:0.80-bound:0.50,0.6775974025974025,0.5246845704511608,0.583958958958959
tau:1.20-gamma:0.15-C:0.80-bound:0.30,0.5919195404702652,0.689375778048547,0.6326949620427882
tau:1.20-gamma:0.15-C:0.80-bound:0.10,0.4664100945350946,0.9202931571352625,0.6174781922022096
tau:1.20-gamma:0.15-C:0.80-bound:0.05,0.3805199616789204,0.9760765550239233,0.5469854429633729
tau:1.20-gamma:0.15-C:0.80-bound:0.03,0.3547539471799579,0.9912280701754387,0.5220043183925392
tau:1.20-gamma:0.15-C:0.80-bound:0.01,0.2879262230093857,1.0,0.44603424089530036
tau:1.20-gamma:0.15-C:1.00-bound:0.50,0.6655296092796092,0.51776757440373,0.5774452669243512
tau:1.20-gamma:0.15-C:1.00-bound:0.30,0.5882961560044894,0.6821294012369528,0.6282429110791093
tau:1.20-gamma:0.15-C:1.00-bound:0.10,0.4697990075170308,0.9202931571352625,0.6207527293227822
tau:1.20-gamma:0.15-C:1.00-bound:0.05,0.3875969227984905,0.9685007974481659,0.5531223532133883
tau:1.20-gamma:0.15-C:1.00-bound:0.03,0.3651009690227563,0.9912280701754387,0.5331338555400337
tau:1.20-gamma:0.15-C:1.00-bound:0.01,0.29601239690513387,1.0,0.45593029284995096
tau:1.20-gamma:0.15-C:2.00-bound:0.50,0.6578259373925008,0.5434320319903844,0.5919432116800538
tau:1.20-gamma:0.15-C:2.00-bound:0.30,0.6043599331771375,0.7048566739642254,0.6478834236080613
tau:1.20-gamma:0.15-C:2.00-bound:0.10,0.4860163749498152,0.8975345148114027,0.6284069218538862
tau:1.20-gamma:0.15-C:2.00-bound:0.05,0.43562171322429677,0.9685007974481659,0.600043759764231
tau:1.20-gamma:0.15-C:2.00-bound:0.03,0.3911643247458831,0.9912280701754387,0.5606146856146856
tau:1.20-gamma:0.15-C:2.00-bound:0.01,0.30717698571959784,0.9912280701754387,0.46845295248511515
tau:1.20-gamma:0.20-C:0.30-bound:0.50,0.6683195889078242,0.5334565002757222,0.5869574325456678
tau:1.20-gamma:0.20-C:0.30-bound:0.30,0.555007903114495,0.6575158251359624,0.5990633041735954
tau:1.20-gamma:0.20-C:0.30-bound:0.10,0.4129844472106377,0.934609250398724,0.571672916057062
tau:1.20-gamma:0.20-C:0.30-bound:0.05,0.3618440051184088,0.9760765550239233,0.5273516655036249
tau:1.20-gamma:0.20-C:0.30-bound:0.03,0.3261089376431782,0.9924242424242425,0.4904388389135312
tau:1.20-gamma:0.20-C:0.30-bound:0.01,0.28149164882975125,1.0,0.4385217167548758
tau:1.20-gamma:0.20-C:0.50-bound:0.50,0.6808653764536117,0.5322603280269184,0.5901959651959653
tau:1.20-gamma:0.20-C:0.50-bound:0.30,0.5713929392573894,0.689375778048547,0.6207993450482726
tau:1.20-gamma:0.20-C:0.50-bound:0.10,0.4449825034064165,0.9202931571352625,0.5986590548914376
tau:1.20-gamma:0.20-C:0.50-bound:0.05,0.37593526551323236,0.9760765550239233,0.5422694291846338
tau:1.20-gamma:0.20-C:0.50-bound:0.03,0.3465526881030964,0.9912280701754387,0.5129257283097092
